Employee ID,Attrition,PC1,PC2,PC3
29641,Left,2.615660803137953,0.18550213293769868,0.1645987259540846
65586,Left,0.4142039586858187,-0.7392538050839939,-0.46646424744306275
15737,Stayed,-0.9751946341139109,0.9374312142734661,-0.5835743949065823
51448,Stayed,-0.7190433895251745,0.20232457391571118,-0.5813794157966642
12259,Left,-0.2721285585057885,-1.0294044635889106,0.9098147360333508
8881,Stayed,-0.5254599739793328,0.7020980560085103,0.7716257559473437
17543,Stayed,1.1279349878223737,-0.8772652921468385,0.7871401111208018
74472,Stayed,1.561952088370715,-0.5718207590444349,0.7978417587824975
64075,Left,-0.6332684355405396,-0.5886902632389626,-0.6538679079485266
54804,Left,-0.3294911594319043,-0.7104577358462003,-0.6424043774531087
24350,Stayed,1.4276089092954927,-0.25649389438196946,0.8229627270322423
72189,Left,-0.5181312213179845,0.4202943787637129,-0.6006797909714162
36437,Left,0.45853027964830456,1.276474349137056,0.7654082364249485
34857,Left,1.7490262155884833,0.734859140944077,0.12296952315861158
26304,Stayed,-1.6613039165399501,-0.21717678296361562,-0.5851488381243098
33177,Stayed,-1.592386809754022,0.4789966097826832,-0.6786473674727281
70003,Left,-0.6560755469454405,1.1517264126950786,0.061389524438228676
63046,Stayed,0.9158892153344008,-0.8870834035815481,-0.46113211529659603
30924,Left,0.3439151050268566,0.8442825939018966,-0.7294295995129464
5254,Left,0.6976212548690761,0.4809680356065523,-0.6608298415603361
33430,Stayed,-1.3378334100125808,-0.5485208982614351,-0.46292943526420927
67450,Stayed,0.06748826143314414,-0.6519304108970353,0.2516334681326478
66579,Stayed,-0.8489788323675895,1.3358990614697548,0.6879571397179349
54104,Left,-1.551372071632354,0.5500706155108464,-0.5967834869866436
18361,Stayed,0.8963553527667748,-0.8963708360804042,1.6907667244083004
4098,Left,-0.11456428828622216,1.205476373034732,0.01685021382816106
27742,Left,-1.0077638339206754,-0.018472716960510248,-0.6479481682682343
1591,Stayed,-1.7644188666190326,0.05504446975328257,-0.6421504726923524
27451,Left,1.9641450017151443,-1.1003291075013815,-0.550236151965284
58305,Left,0.7362737577443872,0.569548893599341,0.09773581846469556
19684,Stayed,1.0325334297922557,-1.455420657891719,0.9293523515394714
9392,Stayed,-0.21301129497408858,-1.4292172503918459,-0.5022478240164845
18598,Stayed,-0.7661368155800508,1.339005973297688,0.8277724257927909
70231,Stayed,1.8711224670209403,0.14578015791386933,0.11536513522416798
65665,Left,-1.0574392633891898,0.28213736921576577,-0.5771282180740945
64242,Left,-0.7721806719228724,-0.5367854539889074,-0.5618614582064125
23287,Left,-0.3824784911841968,1.2190089707885907,-0.7491407064488901
12556,Stayed,1.0067396436592448,0.5992219823189079,-0.7151135739610015
68364,Left,-0.1346419069317233,-1.4442188858609295,-0.4944182564397866
31457,Left,0.008863200964757562,-2.00432166583998,-0.4207092139718235
14169,Stayed,-0.9360338688487801,0.3346501423678471,-0.7635018360523163
43193,Stayed,-1.3970912342351651,0.3071620227075235,-0.5796564418256978
67257,Left,1.2995948546931644,0.8172740068477087,0.6896096574903167
52985,Left,1.161570922727622,-0.36910386990999555,-0.6456490275789228
31826,Left,0.16991060280881887,0.5422580736000259,0.1494203456330735
64500,Left,0.27674385623327413,1.0450634456158037,-0.6461603695235382
24841,Left,-0.41691044602139915,0.639485093885495,-0.6174268234009459
62882,Stayed,-0.5778586285914828,-0.7314056144658775,0.8862710961192196
7424,Stayed,1.0075161905746945,0.8822874880386442,0.8438585238164237
9870,Left,-0.2285685852445668,-1.6955784937497123,-0.4867091154211476
6688,Stayed,1.3919238342378462,1.1201700051416257,-0.6146205623422792
3625,Left,0.1280505010984915,-0.9808550992902798,-0.5399225348856582
66157,Left,-2.0900501874491324,1.1024056748625295,0.08208776289657761
46550,Stayed,1.4568701045062271,0.9746883846149738,-0.3615474668659216
60485,Left,-0.8590607309689464,-0.9430846032422193,0.27960692223222583
26078,Stayed,-0.24770329505023173,-0.46020925004273794,-0.4916386760330444
13319,Stayed,1.2439995455753037,-0.021834323464363578,-0.5369437136070371
65739,Stayed,2.659827793376234,-0.21817977135156164,-0.5728998907189609
43732,Stayed,0.20479620508884502,-1.1888329287386685,0.10612661036727437
45545,Stayed,-0.1451808369306566,0.18858875090007005,-0.5336249768509485
72101,Stayed,-1.2865584466273972,-0.08040727400292247,-0.6833714063410044
46992,Stayed,-0.9349364279235379,0.3119929597020997,0.8999855261970977
54577,Left,-0.6023053003147445,-0.06949708674127261,-0.5141357731603283
23371,Stayed,1.023763305950567,1.6448797653462301,-0.9326275585697326
41178,Left,-1.2246414646582144,-0.2250050282730161,0.04385053420024823
17004,Stayed,0.7596140752948943,0.1899594099108653,-0.7705147008758795
18068,Stayed,0.5009563431752325,-1.3209107987000674,0.29450103924010307
19252,Stayed,-0.9273287709359468,0.9295905903438744,-1.0480543762099692
65212,Left,0.49795914295160204,0.6309642738249173,-0.5765764242769461
36263,Left,-0.3433302997418074,0.8249723408368077,-0.003620729139531386
23691,Left,-1.5525996483047135,0.28385209609053924,1.6223580309455319
20242,Stayed,-0.6427650568829458,-0.6454982216263931,-0.4566001609148351
52881,Stayed,0.7678216429946109,1.1987238782955747,0.812494976626368
32705,Left,-0.20878731160829997,1.2726768246662123,-0.6206507405125101
71450,Left,-0.7312925147357779,0.8917586401661577,0.08905164666342218
29475,Left,1.0334284853526563,1.111609225323255,-0.08526132347917506
34465,Left,0.5193909079150745,-1.7036532033801157,-0.5796234321013816
21012,Left,2.444136918081779,0.4874950208907314,-0.7662961579656116
42659,Left,0.026268224482475035,-1.5628695257661402,-0.44278161916572284
47934,Left,-0.02542769125379083,-0.3121975513848072,0.0350288998953184
71441,Stayed,2.117414403938327,-0.06125870765192137,-0.2759513841232613
63893,Left,-1.2199243066585836,0.08608089465321613,-0.5112641525055375
29637,Left,2.464768622276679,0.7919598698730455,-0.6155076690860339
38110,Stayed,0.8062419218494632,0.8112968222507211,-1.0551606867406786
70639,Stayed,1.0178523715335372,-0.9691682427977948,-0.5107741699778596
8021,Stayed,-1.1528305856498282,0.5661839476372962,1.8590031889338217
28368,Left,-1.7957645033651617,1.374865154054937,0.8182055716989369
575,Stayed,0.1527814804946483,0.19248721190351673,0.03485736478200354
49959,Stayed,-1.7070092199614577,-1.264215338610077,1.03158849857265
72401,Stayed,-0.6416590158527103,0.980992704089611,-0.5919072296485562
24980,Left,0.9139435378716293,-1.156200262143833,0.9459764930566549
11385,Left,-1.8919923348901708,0.4006982041083574,-0.2850607339081633
4856,Left,2.0689337279769067,1.3289209608858334,0.02477983338507621
14265,Stayed,1.8861066168504812,-0.890716051697104,0.965393253233803
370,Left,3.0923448176134007,1.392041182799207,0.31592642551263744
25774,Left,0.025124244838283724,0.618849679694752,-0.6207856434101092
53105,Left,2.6119260726941924,-0.042563932884329324,-0.6819204014975978
40919,Left,-1.9113855268309294,1.060105871510061,-0.684995139171435
63135,Left,0.7348857893911018,0.7312716075301833,-0.6289305793973011
65852,Stayed,0.6383062173618881,0.9469537173535589,2.219946555416873
32413,Stayed,-0.51320331539743,-2.3234665551542353,-0.37698728977371376
71343,Left,-0.8635344936741666,0.7846276876272528,-0.6612834923306493
27498,Stayed,2.9306969108446554,-1.1537259648640692,-0.5040455410552177
57482,Stayed,0.5155519946784057,0.6100139621708764,1.8396504924210784
38163,Stayed,0.9150436970539481,1.7480642584894506,1.3491384957764636
55188,Stayed,-1.9545476950978253,-0.5095108587846332,-0.45666222022768843
43292,Left,0.8106646287506691,0.31529319987513843,0.0698730924124169
72087,Stayed,1.5452517725522403,0.37733218221867826,-0.030579398539079282
23689,Left,-1.9239565772494631,1.4328323956985858,-0.6195417158347611
41073,Stayed,-0.3784603724319468,1.172684141424228,-0.6548570253149657
24229,Left,-1.2130362789995175,-0.21920463244865246,-0.6324076871311759
26101,Stayed,-0.08199611108333504,0.7190518105004055,0.8557049722415546
18495,Left,-0.6597119318372353,-0.49457020612104785,-0.5249094645019271
70389,Left,2.926972075464666,0.5476997428150971,-0.7389109223460951
13011,Stayed,-0.37373731600334514,0.9134924836804419,0.3876170923535163
34213,Stayed,-1.232863568983226,0.731971201531881,-0.5601463226808981
1115,Left,-1.763437264969528,0.6532280409751086,-0.5971224959315693
68988,Stayed,-1.1084307027886946,-0.8040502781642643,-0.6310497751102023
36546,Stayed,1.0954548823963868,-1.8839206050500252,-0.12322902961082205
12809,Left,1.6035059794516902,0.49367713941265867,0.7176349625884172
46298,Stayed,0.8836676416962334,-1.5104016213163383,0.16260926931735376
37508,Left,2.478276016288207,-1.3177882626908692,0.805757931253585
51580,Stayed,-1.8347915065689713,-0.059608199643469875,0.12739263558026523
43465,Left,2.054955259564502,0.4727650434593399,-0.5820762406007803
36678,Stayed,2.539710282513707,1.809342830870794,0.6565795530102267
41684,Left,-0.14097825713032758,-0.7192607126260081,0.15692049242743616
70584,Left,-1.810465330781145,0.31275413173529254,-0.6691473738698364
19528,Left,-0.7393844399160849,-0.6203247971292561,0.7784616775439966
69121,Left,-1.3996613785843655,0.631700314955747,1.5420770702919762
18487,Left,-1.4221800305621835,-0.6234901088721184,-0.46087858675713234
20960,Left,0.3270135905652015,-0.14972951442504212,0.8220789306910454
4392,Left,0.4129571861765589,-0.008904030108188356,0.106782734212367
6112,Left,1.8855712617078346,0.4708312774934817,-0.32003264088153827
40908,Left,2.7402099614517446,0.18878239137758931,-1.0165117753425654
53019,Left,2.4231440335722514,0.7030377919314419,-0.7371952382562826
19879,Stayed,-1.2628125164430481,-0.7513746420555977,-0.9108636734642819
63588,Left,-1.4205709564646973,0.06873467022578164,-0.5511625395001183
58518,Stayed,1.446453147275822,0.2401162129272358,-0.6941517707814481
62060,Stayed,2.53439985898799,1.058413859906095,-0.6725175172668791
1127,Stayed,-0.23361297745636891,1.6737331048443953,-0.10464883556798135
59154,Left,-1.5168940860496947,0.3750542489363608,-0.6359518782152566
37737,Left,0.3770293480353291,-1.8927913893186634,-0.3850588123799164
8386,Stayed,1.1539575857738995,-0.8966233285438979,0.12101940728586794
45849,Left,2.2555253945100797,-1.6196596964395142,-0.5577023623517425
61853,Stayed,1.9741004051627413,-0.641884074551137,-0.947964764459648
37320,Stayed,0.34867159854375107,-0.34900256262221563,0.47491760310990244
29497,Stayed,0.8171808732782231,-0.6925864129534834,-0.5647898489144303
3777,Stayed,0.09258828676821225,-0.9221057454971211,-0.9171141122537968
62193,Stayed,-0.5558120351255348,-0.47856580291574213,0.7698489258146113
50742,Left,-0.9675567413861648,-0.47135107046434527,0.10251798158258578
65915,Left,1.0006120147703397,-0.5492980615139396,-0.6728439564310157
51389,Stayed,-0.12697054331843363,-0.7595348237957982,0.16407957114552657
48390,Stayed,0.800506373165925,0.9511472296482048,-0.35036298939352584
27698,Left,0.38341651736552507,-0.7371543764371266,0.11080623435011351
35432,Stayed,0.3276757624193315,-0.2698571560088259,-0.49449410682464695
59888,Left,1.3010175941611593,0.36217124455579985,-0.6571500163717431
32936,Stayed,0.8098103550943874,-1.1942014458990557,0.1874554134638658
46731,Left,-1.353900667166429,1.2606805991576413,0.6436985371373906
5437,Left,-0.8989613261278037,1.2926806269303344,0.05499503736183723
38452,Left,-0.5254447297231271,-3.017973887814542,0.44225201818293913
1744,Stayed,0.5183176542650537,1.4304865585228346,0.7922146131570164
13298,Left,0.9967618127557495,-0.4836151286206725,0.946046937140128
62811,Left,-1.4257175561468218,-1.366336026909044,0.9828308927709841
21924,Stayed,0.5021150451469429,0.0797196164603967,-0.5334102961594752
21668,Left,-0.9371366711073826,0.7541560876251229,-0.5697380810363211
2631,Left,2.706968226431034,0.5008086146844413,-0.5884221864764334
26369,Left,2.9145672934136497,0.6315868433531846,0.7946917854402528
9740,Left,2.377809011516051,0.4021473415925581,-1.0336889913511198
63053,Left,1.4948539484779346,1.7476147250751763,1.4327599478826756
10997,Stayed,1.221568195923724,0.7925934761407925,-0.01876102475485555
48313,Stayed,1.5429769478250845,0.4021742150583562,-0.5728885973156396
32586,Stayed,-1.6345534654395888,0.7254148581723491,-0.7514729405699625
48664,Left,-1.2365697688598416,0.6815149028688579,-0.6459008473894821
40055,Left,-1.7760877547840985,0.6718879036141482,-0.6005269918329187
33249,Stayed,0.5127029178740597,0.9725148077956423,-0.020950123196916106
12148,Stayed,-0.12190538266668756,1.048025519290944,-0.02192555946043664
25555,Left,-0.5678724943227204,0.5850514000083865,0.15157750677063905
67005,Stayed,-1.3878447132694378,0.6880793407122366,2.1225170143616934
32739,Left,1.4836278335828972,0.16941401535846287,0.1626161399838133
72993,Stayed,1.510528460654243,1.3834609957004615,-0.38654162916643814
56992,Stayed,-0.19020996862844472,-1.5471609574705902,-0.5914650472814377
39770,Left,0.4682689565552015,2.0148071913680976,0.5670190687797269
11760,Left,-0.3021208765537206,-0.8796277102190322,-0.5011538940650693
10728,Stayed,-1.0474701083395355,0.9246412029234528,0.39106399170038575
56207,Left,2.1853613143664528,0.7824839841712942,0.12194555718836952
61041,Left,0.4819105746472926,0.40906421569365636,0.7376168174022901
44027,Left,-1.523103944626864,-1.0604504839530373,0.24945220211572827
44324,Left,-1.8024261704048574,0.4648976821018346,-0.1006695035978995
30266,Stayed,-1.4489449513095813,-1.4152741578180112,-0.39423808304647384
11070,Stayed,1.989068794563579,-1.058992312245511,0.08228994839126168
73806,Left,-1.5930650939406361,0.6153163143646773,0.16631214112750423
36084,Stayed,-0.5659633344940446,0.7225483847254821,-0.7565822149096264
10766,Stayed,-0.6518833880865544,0.583239673069032,-0.5531765586025824
69113,Left,-0.12341949692279384,-1.311823432374024,1.7363545870107038
39930,Left,-1.6847515796248527,-0.48194092311297165,0.15781124748458725
23154,Stayed,-0.4023608795410131,0.2443434056761094,-0.6733168376841269
73725,Stayed,2.090460396324384,1.1304879631748816,-0.1445759280354624
36925,Left,-0.5676021422158396,-1.2737635713259507,-0.607643077488683
11408,Stayed,-0.9893902985369594,-0.757288040977381,-0.5501000157377364
57096,Left,-0.6357638595200982,-0.33161621297037586,0.8030368097094303
41895,Stayed,0.4940428167804822,0.01652631218785718,-0.5305718642316413
21808,Stayed,1.2812567905142795,-0.5373317025456235,0.9500128545196692
8762,Left,3.0288260023145708,0.4193811985213896,-0.6280511903056822
49173,Stayed,-0.699136229371627,0.5684927861126928,-0.7948644890867695
31692,Stayed,1.010791661444632,-2.0357454789522604,-0.5088591442552027
68269,Left,-1.133351665881128,-0.610318888210673,-0.6054973561299535
2806,Left,2.129125866848671,-1.1478652953778419,-0.9155420347505037
30591,Stayed,-1.6076785538923817,-1.3089137959121144,0.2712308431825553
37357,Left,2.0943206804719563,-0.8168743154483292,-0.47713222888168694
49333,Left,-0.16428875101958423,0.5867450130186285,0.10450327408350868
29892,Stayed,-1.8765336825280603,-0.5517867143079584,-0.6474796493110501
66517,Left,1.2411546853500675,-0.9915032449263249,0.9323806193443472
66253,Stayed,-0.16873029036277112,0.9480503563392579,2.266408527281771
533,Left,0.9421175227895398,-1.347619287379763,-0.5165167639757927
17365,Stayed,-0.28689042810588417,-0.43849418648105837,0.00027358590129647746
71666,Stayed,-1.8082894528332083,0.5058246065721062,-0.7741614583888697
73013,Stayed,-1.584325781074296,0.29061437033440524,0.1922948947052185
65545,Stayed,0.3208753152640625,0.24606906821102,-0.6319053953463925
14039,Stayed,-1.566078419807932,-0.7915067712506035,-0.4393859350328159
26339,Left,-0.5218340694276394,-1.7731025509835814,-0.4677272971970399
45072,Stayed,-1.4063059526005577,-0.8047261998707207,-0.7224991902086099
47491,Stayed,-0.6307352905642004,1.110266197728194,0.737809983656323
69251,Stayed,0.5221565597616199,1.6294964676360546,0.6411157941267376
41371,Left,-0.6827337404853655,0.9458562031100065,-0.7289231289002354
28119,Stayed,-0.3276370422585921,1.6909928239236625,0.6122039546085074
21395,Stayed,-1.6325323095536985,-0.6668562532192269,-0.45662934590909265
45252,Left,-1.3416136029138608,0.9698928351669415,0.13565325139363046
46811,Left,-1.0442194289393114,-0.12110588775033913,0.8322301600688958
33046,Stayed,-0.23475827049994452,1.3340049258078326,-0.7123205124326001
62819,Left,-0.04845374368388387,0.44060115517580994,0.743436410907527
37344,Stayed,0.28759959284053843,-0.7823374664064481,-0.508250915200006
37884,Left,-0.04764783782833926,0.04989169088638662,-0.6128593716788473
68477,Stayed,-0.5889894236271942,1.4828674248371774,2.1113453314027906
32903,Left,-1.3146691253401805,-1.2384255605642318,-0.5028308775658985
14566,Left,-0.8738976387065284,-0.9170981438253764,0.8603234565670824
7008,Left,0.3821572338908673,0.14628764921673298,0.812689132367556
40568,Stayed,2.2423174005792665,-2.4146662799982677,-0.49716188562232655
18339,Left,0.531815760919412,1.1493283099013407,0.8139685253217971
53500,Stayed,0.39078428345807514,0.5565253902499274,-0.6093873800485301
63764,Stayed,0.06862207398442446,0.36538603922275276,0.7933306393338984
4886,Stayed,-1.3873945410185753,0.35357282276659496,1.578662953531075
26495,Stayed,-1.3045291651826023,0.637521731364209,-0.5617706107588508
34214,Left,0.1341935506227353,-2.0450856119165923,-0.45638108937970223
10370,Stayed,1.489380523424272,-0.4556532436386024,-0.6920825976966958
67873,Stayed,2.119859061676678,0.21517136771984302,-0.5585242965168009
44909,Stayed,-0.5558479676299312,-2.23963776273036,-0.5215640160042688
34195,Stayed,1.1912860024591387,0.5692252558431643,0.14191715240365183
71455,Left,-0.05922884450652134,0.11464140508795921,0.899632606548918
51855,Stayed,-1.1072185004915556,-1.8060193986408069,0.3577307127495344
21420,Left,-0.07940159092574144,-1.5135384438439352,-0.5387804519563811
54830,Stayed,0.7168106670011954,0.16089641410247382,2.328915032910184
41286,Stayed,0.238739398357564,-0.44376268965696225,0.14004771288494167
21565,Left,-1.8911780115876993,0.6606462936261939,-0.02180135052173694
51355,Stayed,0.7172641897292903,-0.5285964149921594,0.1800001139276241
38941,Left,2.098044655259402,0.8870564273866416,0.8273491719317259
69899,Stayed,-0.0996240633923506,-1.6717568848743845,0.9085523358997217
24472,Stayed,-0.7714220929490047,-0.571498588398912,0.9216636808312146
70945,Left,-1.2331246481852582,-1.590857752764647,0.18286979548027257
4017,Stayed,-1.8024316708171122,0.34629183457230056,-0.5304682463181344
17833,Stayed,-1.1146220317778763,0.07586938706253522,1.596064349433267
16312,Stayed,1.015384104004232,-0.45593603756181666,1.374234960507446
55211,Stayed,3.0541357024291615,0.9698227950451807,-0.8084541143451993
37898,Stayed,1.8514775788780815,0.07537295601413631,-0.6838138989048295
29564,Left,-0.4224232596105079,0.6940234211273782,0.09706401091675229
37402,Left,1.3559189834253944,-0.9595144830130254,2.4085336801357338
20371,Stayed,0.2782053839010093,1.3149240722227724,-0.6748031029663578
33010,Left,-0.7071818173594484,-0.12301587798262834,0.8427732153275823
29598,Stayed,-0.5394094844343157,1.4620558729290833,0.09449340336591361
16530,Left,-1.69333303951221,0.4930146580557202,-1.2986307079782629
2874,Left,1.5961035484111301,0.16762656342587476,-0.6319827495586179
59078,Left,-1.3354039923739731,-0.5950506078407409,0.2510552460923348
3232,Stayed,-1.1473741954019983,0.4002680335782441,2.0179054316116143
35125,Stayed,0.19152913798440668,0.0342057895129424,0.4972720946634003
57726,Left,-0.37809012006055287,-1.9089429253168988,-0.36558950443730315
1504,Stayed,0.20044286544251336,0.31097335076020666,-0.6872781896455326
32803,Stayed,2.500507828980625,0.12192633826882295,1.497782357030345
25430,Left,-0.47073943085384296,1.0186644158912914,-1.0743248642959526
30097,Left,-0.8823136099724065,-1.546650405190469,1.0383604728886255
70099,Stayed,-1.3356169121785555,-0.09793359394450754,-0.5958996225277742
58293,Stayed,1.3009861330413093,-0.09919521921701352,1.492553951220269
18057,Stayed,-0.14849537279257616,-0.3297428687039813,0.8666999347465847
50515,Stayed,1.147494104692458,-1.0071862074062738,-0.4567774176224358
25446,Stayed,-0.27286357841249026,-0.6957255170446583,-0.5169935330633111
20659,Stayed,-0.3301988983215354,-0.8694538208497522,0.5791942304005688
62366,Left,-1.1511137584084745,1.393782638039573,0.15506296211335716
29186,Left,-1.7654412219387998,0.21392155356136058,1.888240842901346
34887,Stayed,-1.7056745504656305,0.4796339339302222,-0.5759900424706254
2778,Left,-0.6507078065240876,-0.4721497145959932,1.7753560778840543
40241,Left,-1.2640694699110935,0.8393963812240091,-1.9573885862257048
31345,Stayed,-0.460704565624975,1.4694041708055876,-0.7030866882735287
1619,Stayed,-0.5916893333156007,0.28251078474247915,-0.5326105702726512
63805,Left,-0.7142545464154072,0.7861379815365376,-0.9535652926584585
44300,Stayed,-0.24511582743364754,0.8972107571791074,1.1254245580636757
74238,Stayed,1.4476052904741274,0.9997518309903376,0.6822742572231918
54879,Stayed,-0.0534962559074096,-0.903229747744129,0.4325904406622758
45188,Left,0.7051464672332739,0.7718988480788679,-0.8697774383668704
22927,Stayed,1.47468059455788,-1.4653890344447835,-1.5279946101901671
30456,Left,-1.603443734859096,-1.2853841978459906,0.4610801145655536
11681,Stayed,0.8719178317380227,-0.5406154961224979,2.0213922428537976
65606,Stayed,-0.6152836245568544,1.0343836751524458,-0.3019461110321329
53038,Left,-2.0119521061717203,0.538399515538939,-0.1032811455802834
66282,Stayed,1.6116620740576215,-1.2646853845039212,-0.3249469728683538
29104,Left,-0.08850609889396883,-0.19724214620901762,-1.389958946005159
9479,Left,-0.14644525198839578,-1.4290233603549298,1.186973226491636
65550,Stayed,-0.8139592411248716,0.44558806521398586,-0.7105710040836773
59722,Left,-1.2854149095561256,0.16883807373633092,0.5490090064891688
58351,Stayed,-1.5161121742636874,0.20056089820300488,0.9952339643779192
63606,Stayed,-0.7969768413987149,1.8398570825532554,2.33089717836846
67095,Left,-1.6696846262972616,-1.7306627620165587,-1.3500566504916536
9831,Left,-1.8441379320996591,0.7145950639043086,-0.4536165863056167
5107,Stayed,0.6867049568078902,0.21210880003650634,-0.026630031097957144
48442,Stayed,0.3921195896278269,0.34905567603700727,0.34242743613923105
62576,Stayed,-1.4609229400899473,0.5473541327691273,1.291438284451602
37299,Stayed,1.7758335498040547,1.4355103718336844,0.11255905231665495
50134,Stayed,1.0837026257409366,0.8886484498400178,-0.47674366725109557
6749,Left,-1.5493980613664744,-0.9272614415519689,0.4677254742318145
43974,Stayed,-0.2940050849934337,0.12188329493003838,0.21638971871060364
43610,Stayed,-0.14398004799002156,0.8701686252127852,-1.1320426572734978
23244,Left,-0.8037341440067716,0.6798596494980991,1.288619842007679
27020,Left,-0.9660907081623387,1.2387288761409707,-0.6300210285500308
4388,Left,0.8261162320801565,-1.1027893355921166,-0.3865949023622205
58856,Left,-0.5179640983135082,-0.6806266749565695,0.11129864727286526
42687,Stayed,-1.8611802765680632,-2.3847565485032174,1.063144934159717
68838,Stayed,-1.427547394108936,-0.42271864917392366,-0.5799855622889935
70466,Left,-0.5365021732848969,0.33381277905030726,-0.2478462817827389
50747,Left,-0.5292183221824682,0.09451408333183424,-1.7144931333385864
6702,Left,0.13454165749660052,0.8444730326638982,-0.28437396463317105
54325,Left,-0.20588666631333163,0.9097913027814639,-1.3561630447093118
8417,Left,0.3694796855034386,-0.012842664562258303,-1.2402574177686774
72017,Stayed,-0.4105794859905806,-0.8329051206762232,-1.5911722855804544
57636,Left,0.4755346371257818,0.48369873680714404,0.7358155894679944
58005,Left,-1.3298511920631602,0.2694810229257039,0.047971055738684966
37679,Stayed,1.6492897722852133,0.2294216209711126,0.6978242027041816
28826,Stayed,-1.6020897685097237,0.5279929360817555,0.32239241410460084
1671,Left,0.2402503064429368,0.4593810409165369,-1.4218662084599458
40379,Left,1.742807707548601,0.5489251198141004,-0.8066717700362637
37902,Stayed,-0.008066953292819468,1.3726054617728396,0.7143544842867623
43721,Stayed,-0.7903146280989176,0.7340022638086405,-0.3334507239367563
74270,Left,-1.625154384875856,0.10016486008057436,0.6524937522272635
17438,Stayed,2.412077557873041,0.9882513177111384,1.2526234885123808
53940,Stayed,-1.6398350984476158,0.8583955648538629,-0.030762591620748292
34958,Stayed,-0.610388925286389,0.7953886885874709,-1.8898407853685788
34421,Left,2.4094013375424312,-0.14026221046044884,-1.3799001680020968
52120,Stayed,1.6576731396514244,-0.6389914920916647,0.27142125406472706
71167,Left,-1.7635517271185113,-0.692745758633742,-0.5919643337869553
4566,Stayed,-0.13329291907084823,-1.0523558084420819,2.7707343021823068
73165,Left,-0.46646676547398436,-0.7757059027224393,-0.20140631733373845
41136,Left,-1.9215422338084107,1.2262243925167002,-0.9789923392898534
713,Stayed,-1.5983017668960426,0.8761483210627142,-0.8197531550200156
22380,Left,0.04444560365189479,0.08473449908190145,0.7424638990677069
37553,Stayed,-1.4866234919135137,0.7797901838873106,0.15709477342930628
55874,Left,-1.325819393622044,0.9043930444136093,-0.33458291109157207
47635,Left,-1.5931009333274826,0.908104134796047,1.0208888549560546
49049,Left,0.5338984430682565,-1.8493972336331894,-0.793610580818275
2938,Left,-1.349018361135706,1.0886371679016098,0.793503572341917
46092,Left,-0.9604485116597435,2.646142397316524,1.5555873749040294
53280,Left,-0.5972056793181217,-1.37167187292901,-0.014103686275526902
34591,Stayed,2.4754030211686375,0.7228755050206458,-0.0017945736091595345
44870,Left,2.0481363093506975,0.11178382393113218,-1.785441280672227
3983,Left,0.5190823513936174,0.7479910031899153,0.7268629761273525
73796,Left,-0.9972764188957942,0.9511047335668728,0.9202638960203852
58435,Left,0.9934825964641786,1.157255695883685,-1.6354132227999292
52870,Left,-0.25425659342930595,0.5508123976755914,-0.6968865591894563
65694,Left,-0.6385732798412767,-3.341279103528024,0.24189984960737662
